JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2464130.5109490743,2034-06-18 00:00:00,Moon,Cancer,21057542956.733334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464132.787743056,2034-06-20 00:00:00,Moon,Leo,1136862061302.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464135.064537037,2034-06-22 00:00:00,Moon,Virgo,4950964854416.3,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464137.3413425926,2034-06-24 00:00:00,Moon,Libra,16712787328.283333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464139.618136574,2034-06-27 00:00:00,Moon,Scorpio,1254397661739.6167,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464141.894942129,2034-06-29 00:00:00,Moon,Sagittarius,22288717445.916668,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464144.171736111,2034-07-01 00:00:00,Moon,Capricorn,7013650331653.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464146.4485300924,2034-07-03 00:00:00,Moon,Aquarius,78068413771689.94,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464148.7253356483,2034-07-06 00:00:00,Moon,Pisces,17944985302.15,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464151.0021296297,2034-07-08 00:00:00,Moon,Aries,13576328894127.434,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464153.278935185,2034-07-10 00:00:00,Moon,Taurus,23520910569.15,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464155.5557291666,2034-07-13 00:00:00,Moon,Gemini,2668963403759.45,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464157.832523148,2034-07-15 00:00:00,Moon,Cancer,3462105942892.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464160.1093287035,2034-07-17 00:00:00,Moon,Leo,19176154940.683334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464162.3861226854,2034-07-19 00:00:00,Moon,Virgo,9231641966233.684,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464164.662928241,2034-07-22 00:00:00,Moon,Libra,24753108543.033333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464166.9397222223,2034-07-24 00:00:00,Moon,Scorpio,14990894636147.268,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464169.216516204,2034-07-26 00:00:00,Moon,Sagittarius,15784085681663.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464171.493321759,2034-07-28 00:00:00,Moon,Capricorn,20408352914.566666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464173.7701157406,2034-07-31 00:00:00,Moon,Aquarius,4876671684911.884,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464176.046909722,2034-08-02 00:00:00,Moon,Pisces,6698627304288.767,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464178.323715278,2034-08-04 00:00:00,Moon,Aries,10646207708253.518,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464180.6005092594,2034-08-07 00:00:00,Moon,Taurus,11439350247386.117,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464182.877314815,2034-08-09 00:00:00,Moon,Gemini,21640546037.8,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464185.1541087963,2034-08-11 00:00:00,Moon,Cancer,531984757018.13336,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464187.4309027777,2034-08-13 00:00:00,Moon,Leo,13251272961498.3,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464189.707708333,2034-08-16 00:00:00,Moon,Virgo,17295790409.35,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464191.9845023146,2034-08-18 00:00:00,Moon,Libra,7084428472448.417,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464194.2613078705,2034-08-20 00:00:00,Moon,Scorpio,22872744011.683334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464196.538101852,2034-08-23 00:00:00,Moon,Sagittarius,12853915989405.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464198.8148958334,2034-08-25 00:00:00,Moon,Capricorn,136471070349217.47,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464201.091701389,2034-08-27 00:00:00,Moon,Aquarius,18527988383.233334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464203.3684953703,2034-08-29 00:00:00,Moon,Pisces,2739693038170.567,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464205.6453009257,2034-09-01 00:00:00,Moon,Aries,24103913650.216667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464207.922094908,2034-09-03 00:00:00,Moon,Taurus,8509229061512.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464210.198888889,2034-09-05 00:00:00,Moon,Gemini,9302371600644.8,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464212.4756944445,2034-09-07 00:00:00,Moon,Cancer,19760181506.466667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464214.752488426,2034-09-10 00:00:00,Moon,Leo,15061672776942.482,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464217.0292939814,2034-09-12 00:00:00,Moon,Virgo,25336111624.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464219.306087963,2034-09-14 00:00:00,Moon,Libra,4154258780190.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464221.5828819443,2034-09-17 00:00:00,Moon,Scorpio,4947449825707.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464223.8596875,2034-09-19 00:00:00,Moon,Sagittarius,20992379480.35,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464226.1364814816,2034-09-21 00:00:00,Moon,Capricorn,10716937342664.633,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464228.413275463,2034-09-23 00:00:00,Moon,Aquarius,15101283881819.283,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464230.6900810185,2034-09-26 00:00:00,Moon,Pisces,164762385198.53333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464232.966875,2034-09-28 00:00:00,Moon,Aries,602714391429.25,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464235.2436805554,2034-09-30 00:00:00,Moon,Taurus,22223549118.883335,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464237.520474537,2034-10-03 00:00:00,Moon,Gemini,6362015567726.934,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464239.7972685187,2034-10-05 00:00:00,Moon,Cancer,7165392953903.483,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464242.074074074,2034-10-07 00:00:00,Moon,Leo,17879816975.133335,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464244.350868056,2034-10-09 00:00:00,Moon,Virgo,1292469413023.7166,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464246.627673611,2034-10-12 00:00:00,Moon,Libra,23455747092.75,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464248.9044675925,2034-10-14 00:00:00,Moon,Scorpio,2017328639833.1833,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464251.181261574,2034-10-16 00:00:00,Moon,Sagittarius,28104711789639.8,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464253.45806713,2034-10-18 00:00:00,Moon,Capricorn,1911201494.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464255.734861112,2034-10-21 00:00:00,Moon,Aquarius,8579958695923.316,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464258.0116666667,2034-10-23 00:00:00,Moon,Pisces,2468794021.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464260.288460648,2034-10-25 00:00:00,Moon,Aries,1433925987229.3,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464262.5652546296,2034-10-28 00:00:00,Moon,Taurus,151324509177358.97,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464264.842060185,2034-10-30 00:00:00,Moon,Gemini,20343189438.183334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464267.1188541665,2034-11-01 00:00:00,Moon,Cancer,4225036920985.6167,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464269.3956481484,2034-11-03 00:00:00,Moon,Leo,284628135465.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464271.672453704,2034-11-06 00:00:00,Moon,Virgo,9994572944327.283,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464273.9492476853,2034-11-08 00:00:00,Moon,Libra,10787715483459.85,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464276.2260532407,2034-11-10 00:00:00,Moon,Scorpio,21575382561.416668,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464278.502847222,2034-11-13 00:00:00,Moon,Sagittarius,16547016659757.533,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464280.779641204,2034-11-15 00:00:00,Moon,Capricorn,6734925322235.634,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464283.056446759,2034-11-17 00:00:00,Moon,Aquarius,17230626932.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464285.333240741,2034-11-19 00:00:00,Moon,Pisces,6443028555566.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464287.6100462964,2034-11-22 00:00:00,Moon,Aries,22807580535.3,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464289.886840278,2034-11-24 00:00:00,Moon,Taurus,12202281225479.684,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464292.16363426,2034-11-26 00:00:00,Moon,Gemini,129954722709954.78,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464294.4404398147,2034-11-28 00:00:00,Moon,Cancer,1846282490.683333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464296.717233796,2034-12-01 00:00:00,Moon,Leo,2088058274244.3,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464298.994039352,2034-12-03 00:00:00,Moon,Virgo,24039773658.533333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464301.270833333,2034-12-05 00:00:00,Moon,Libra,7857594297585.934,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464303.547627315,2034-12-08 00:00:00,Moon,Scorpio,8650736836718.533,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464305.8244328704,2034-12-10 00:00:00,Moon,Sagittarius,19695018030.066666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464308.101226852,2034-12-12 00:00:00,Moon,Capricorn,14410038013016.217,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464310.378032408,2034-12-14 00:00:00,Moon,Aquarius,25270948147.7,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464312.6548263887,2034-12-17 00:00:00,Moon,Pisces,3502624016264.1333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464314.9316203706,2034-12-19 00:00:00,Moon,Aries,4306049908824.783,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464317.208425926,2034-12-21 00:00:00,Moon,Taurus,20927216003.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464319.4852199075,2034-12-23 00:00:00,Moon,Gemini,10065302578738.367,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464321.762013889,2034-12-26 00:00:00,Moon,Cancer,8584936242556.616,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464324.0388194444,2034-12-28 00:00:00,Moon,Leo,15824603755036.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464326.315613426,2034-12-30 00:00:00,Moon,Virgo,16617746294168.65,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464328.5924189813,2035-01-02 00:00:00,Moon,Libra,22158385642.483334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464330.869212963,2035-01-04 00:00:00,Moon,Scorpio,5720615650844.616,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464333.1460069446,2035-01-06 00:00:00,Moon,Sagittarius,6513758189977.217,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464335.4228125,2035-01-08 00:00:00,Moon,Capricorn,17814653498.733334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464337.699606481,2035-01-11 00:00:00,Moon,Aquarius,12273059366274.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464339.976412037,2035-01-13 00:00:00,Moon,Pisces,23390583616.366665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464342.2532060184,2035-01-15 00:00:00,Moon,Aries,136564536959.48334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464344.53,2035-01-18 00:00:00,Moon,Taurus,21588364150377.133,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464346.806805556,2035-01-20 00:00:00,Moon,Gemini,19046851472.616665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464349.083599537,2035-01-22 00:00:00,Moon,Cancer,7928323931997.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464351.3604050926,2035-01-24 00:00:00,Moon,Leo,24622776739.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464353.637199074,2035-01-27 00:00:00,Moon,Virgo,13687625108294.732,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464355.9139930555,2035-01-29 00:00:00,Moon,Libra,1448076764744.5334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464358.190798611,2035-01-31 00:00:00,Moon,Scorpio,20278021111.15,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464360.467592593,2035-02-02 00:00:00,Moon,Sagittarius,3583637004103.3,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464362.7443865743,2035-02-05 00:00:00,Moon,Capricorn,10434462099027.65,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464365.0211921297,2035-02-07 00:00:00,Moon,Aquarius,9342889674016.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464367.297986111,2035-02-09 00:00:00,Moon,Pisces,10136080719533.584,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464369.5747916666,2035-02-12 00:00:00,Moon,Aries,21510219085.016666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464371.851585648,2035-02-14 00:00:00,Moon,Taurus,1589533338950.1167,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464374.128379629,2035-02-16 00:00:00,Moon,Gemini,218577682972.93332,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464376.4051851854,2035-02-18 00:00:00,Moon,Cancer,17166486941.266666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464378.681979167,2035-02-21 00:00:00,Moon,Leo,5791345285255.733,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464380.9587847223,2035-02-23 00:00:00,Moon,Virgo,22742412208.266666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464383.235578704,2035-02-25 00:00:00,Moon,Libra,11550646461553.416,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464385.512372685,2035-02-28 00:00:00,Moon,Scorpio,123438375070692.11,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464387.7891782406,2035-03-02 00:00:00,Moon,Sagittarius,18397661430.45,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464390.065972222,2035-03-04 00:00:00,Moon,Capricorn,1436423510318.0334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464392.342777778,2035-03-06 00:00:00,Moon,Aquarius,23974610182.133335,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464394.61957176,2035-03-09 00:00:00,Moon,Pisces,7205911027275.583,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464396.896365741,2035-03-11 00:00:00,Moon,Aries,7999102072792.267,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464399.1731712963,2035-03-13 00:00:00,Moon,Taurus,19629854553.683334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464401.4499652777,2035-03-15 00:00:00,Moon,Gemini,13758403249089.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464403.726770833,2035-03-18 00:00:00,Moon,Cancer,25205784671.316666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464406.003564815,2035-03-20 00:00:00,Moon,Leo,286122409946.2833,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464408.2803587965,2035-03-22 00:00:00,Moon,Virgo,3654415144898.5166,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464410.557164352,2035-03-25 00:00:00,Moon,Libra,20862047676.916668,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464412.8339583334,2035-03-27 00:00:00,Moon,Scorpio,9413667814812.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464415.110752315,2035-03-29 00:00:00,Moon,Sagittarius,2068588603293.9333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464417.3875578702,2035-03-31 00:00:00,Moon,Capricorn,15172968991109.816,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464419.664351852,2035-04-03 00:00:00,Moon,Aquarius,15966111530242.383,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464421.941157408,2035-04-05 00:00:00,Moon,Pisces,22094245650.8,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464424.217951389,2035-04-07 00:00:00,Moon,Aries,5068980886918.35,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464426.4947453705,2035-04-09 00:00:00,Moon,Taurus,58621234260500.484,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464428.771550926,2035-04-12 00:00:00,Moon,Gemini,1774949002.233333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464431.048344908,2035-04-14 00:00:00,Moon,Cancer,11621424602348.633,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464433.325150463,2035-04-16 00:00:00,Moon,Leo,23325420139.966667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464435.601944444,2035-04-19 00:00:00,Moon,Virgo,714010605596.55,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464437.878738426,2035-04-21 00:00:00,Moon,Libra,1517436498157.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464440.1555439816,2035-04-23 00:00:00,Moon,Scorpio,18981687996.216667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464442.432337963,2035-04-25 00:00:00,Moon,Sagittarius,7276689168070.783,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464444.7091435185,2035-04-28 00:00:00,Moon,Capricorn,24557613263.216667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464446.9859375,2035-04-30 00:00:00,Moon,Aquarius,13035990344368.467,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2464449.2627314813,2035-05-02 00:00:00,Moon,Pisces,13829132883501.066,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
